id,school_id,edu_function_data_id,beginDate,endDate,hours
548,7,175,2007-10-16,2007-10-16,24.0
549,7,175,2007-10-17,2007-10-17,12.0
550,7,175,2007-10-18,2007-10-19,24.0
544,10,174,2005-09-28,2005-12-23,6.0
545,10,174,2006-01-19,2006-06-05,22.0
546,10,174,2006-09-01,2007-05-20,22.0
547,10,174,2007-05-21,2007-06-30,22.0
5502,2,1886,2017-09-14,2017-10-31,12.0
5549,2,1886,2017-09-18,2017-10-27,12.0
552,10,176,1996-01-08,1996-01-19,22.0
553,10,176,2006-01-09,2006-06-30,6.0
6001,11,1992,2018-02-20,2018-06-30,4.0
6227,11,1992,2018-09-01,2019-06-30,18.0
6228,11,1992,2018-09-01,2019-06-30,4.0
554,10,177,2006-02-17,2006-02-17,22.0
555,10,177,2006-02-24,2006-02-24,22.0
556,10,177,2006-06-19,2006-06-30,22.0
557,5,178,2001-09-01,2002-06-30,4.0
558,3,178,2001-09-01,2002-01-07,12.0
559,3,178,2002-01-08,2002-02-24,17.0
560,3,178,2002-02-25,2002-03-01,20.0
561,3,178,2002-03-02,2002-06-30,17.0
562,5,179,2001-10-09,2001-10-19,24.0
563,5,180,2005-04-15,2005-06-30,14.0
564,5,181,2001-10-22,2001-11-16,24.0
565,5,182,2002-09-01,2002-09-16,24.0
567,5,183,2001-12-03,2001-12-21,24.0
568,5,183,2001-12-22,2002-02-08,24.0
569,5,183,2002-02-09,2002-03-26,24.0
566,5,183,2003-02-09,2003-03-22,24.0
570,5,184,2005-04-11,2005-06-30,4.0
571,5,185,2005-05-09,2005-06-30,10.0
572,5,186,2004-10-13,2004-10-29,24.0
573,11,187,2004-11-08,2005-06-30,11.0
574,11,187,2006-01-09,2006-06-30,22.0
575,11,187,2006-11-13,2007-06-30,10.0
576,11,187,2007-09-03,2008-05-28,22.0
577,11,187,2008-09-01,2009-02-28,11.0
578,11,187,2008-09-01,2009-06-30,2.0
579,11,187,2009-09-01,2010-06-30,22.0
580,11,187,2011-09-01,2011-11-10,22.0
581,5,188,2005-09-12,2006-06-30,18.0
582,5,188,2006-06-02,2006-06-02,6.0
583,5,188,2006-06-16,2006-06-30,6.0
584,5,189,2006-01-09,2006-06-30,11.0
585,3,189,2006-01-09,2006-06-30,12.0
586,5,189,2006-06-02,2006-06-02,1.0
587,5,190,2006-03-09,2006-06-30,24.0
589,2,190,2006-09-01,2006-11-29,12.0
588,2,190,2006-09-25,2007-06-30,7.0
590,5,191,2006-01-09,2006-02-24,24.0
591,7,191,2010-06-15,2010-06-15,24.0
592,7,191,2010-06-18,2010-06-18,24.0
7304,1,2256,2019-09-01,2020-06-30,2.0
6120,3,2016,2018-05-02,2018-06-30,12.0
6308,3,2016,2018-09-01,2019-06-30,12.0
7305,1,2016,2019-09-01,2020-06-30,8.0
593,5,192,2005-10-10,2005-10-21,11.0
603,5,194,2004-09-01,2005-08-31,3.0
595,5,193,2003-09-01,2004-06-30,24.0
596,5,193,2004-09-01,2005-06-30,24.0
594,5,193,2005-09-01,2006-06-30,24.0
597,5,193,2006-09-01,2007-06-01,24.0
598,5,193,2007-06-02,2007-06-30,24.0
599,5,193,2007-09-01,2008-06-30,24.0
600,5,193,2008-09-01,2009-06-30,24.0
601,5,193,2009-09-01,2010-06-30,24.0
602,5,193,2011-09-01,2012-06-30,12.0
604,3,195,2002-03-06,2002-03-15,24.0
605,3,196,2005-05-25,2005-05-31,12.0
606,3,197,2005-11-14,2005-11-30,24.0
607,3,197,2005-12-01,2006-01-08,24.0
608,3,198,2002-12-09,2002-12-31,4.0
609,3,198,2003-01-01,2003-03-23,4.0
610,3,198,2003-04-22,2003-06-30,4.0
611,3,199,2002-03-18,2002-03-29,12.0
612,12,200,2006-01-25,2006-02-10,12.0
613,3,201,2005-03-18,2005-06-30,11.0
614,3,202,2004-09-08,2004-09-19,24.0
615,3,202,2004-09-20,2004-09-28,24.0
616,9,202,2008-03-11,2008-03-11,24.0
617,3,203,2002-03-18,2002-06-28,24.0
623,3,206,2003-09-01,2004-08-31,1.0
622,3,205,2004-09-01,2005-06-30,5.0
618,3,204,2002-09-01,2003-06-30,21.0
621,3,204,2002-12-01,2003-06-30,3.0
619,3,204,2003-09-01,2004-06-30,18.0
620,3,204,2004-09-01,2005-06-30,24.0
627,3,207,2000-09-01,2000-11-13,12.0
624,3,207,2001-03-05,2001-03-13,12.0
625,3,207,2001-03-14,2001-04-13,24.0
626,3,207,2001-04-14,2001-06-04,12.0
628,3,208,2006-04-20,2006-04-20,24.0
629,3,208,2006-05-04,2006-05-04,24.0
630,3,209,2006-02-17,2006-02-17,16.0
631,3,210,2002-04-27,2002-05-06,23.0
632,3,211,2002-05-13,2002-06-02,23.0
633,10,212,2016-01-04,2016-02-29,11.0
634,10,212,2016-03-01,2016-03-02,11.0
4998,11,212,2016-11-07,2017-06-30,7.0
4999,11,212,2016-12-02,2017-06-30,4.0
5000,11,1570,2016-11-07,2017-06-30,2.0
635,6,213,2006-04-20,2006-04-20,24.0
637,1,214,1998-09-01,1999-06-30,10.0
636,5,214,2002-09-01,2003-06-30,24.0
638,5,215,2005-04-25,2005-05-04,16.0
639,5,215,2005-05-11,2005-06-30,24.0
640,5,216,2001-12-17,2002-06-30,8.0
641,5,217,2003-01-13,2003-06-30,24.0
642,5,218,2003-04-22,2003-06-30,24.0
643,5,219,2002-04-15,2002-06-30,9.0
644,5,220,2004-03-03,2004-04-02,4.0
645,5,220,2004-06-08,2004-06-30,4.0
646,5,221,2005-04-11,2005-04-22,24.0
647,5,222,2003-03-11,2003-04-04,24.0
648,4,223,2006-03-24,2006-03-31,24.0
649,4,223,2006-04-18,2006-04-18,24.0
650,12,224,2004-10-06,2005-06-30,1.0
651,12,225,2001-10-03,2001-12-21,14.0
652,12,225,2012-09-01,2013-06-30,6.0
5119,12,1635,2000-09-01,2003-06-30,24.0
653,4,226,2002-09-01,2003-06-30,10.0
654,4,227,2003-10-07,2004-08-31,5.0
655,12,227,2003-10-07,2004-08-31,11.0
656,4,227,2004-09-01,2005-08-31,2.0
657,4,227,2004-09-01,2005-08-31,4.0
658,12,227,2004-09-01,2005-08-31,8.0
659,12,228,2002-12-09,2002-12-20,4.0
660,12,229,2001-01-15,2001-01-26,12.0
662,12,230,1999-10-25,1999-11-12,12.0
663,12,230,2000-09-15,2001-06-30,18.0
661,8,230,2002-06-24,2002-06-28,24.0
664,12,231,2003-01-13,2003-01-21,4.0
665,12,232,2005-01-11,2005-02-04,13.0
666,4,233,2002-12-12,2003-04-04,24.0
667,12,234,2003-02-03,2003-06-30,4.0
668,12,235,2001-09-01,2002-06-30,24.0
669,1,235,2010-10-18,2010-10-19,24.0
670,3,235,2014-11-03,2014-11-04,24.0
671,4,236,2004-05-25,2004-05-31,24.0
672,12,237,2002-10-04,2002-11-23,6.0
673,4,238,2003-09-01,2004-06-30,10.0
674,12,239,2000-12-06,2000-12-15,17.0
5180,2,1690,2000-09-01,2003-06-30,24.0
675,4,240,2003-09-01,2004-06-30,10.0
679,10,242,2010-01-04,2010-08-31,6.0
676,12,241,2001-09-01,2002-06-30,6.0
677,12,241,2002-09-01,2002-10-01,4.0
678,12,241,2002-10-02,2003-06-30,8.0
5261,10,1771,2000-09-01,2003-06-30,22.0
680,12,243,2001-12-19,2002-06-27,24.0
681,8,244,2001-09-03,2002-02-08,24.0
682,4,244,2002-11-26,2002-12-20,24.0
5278,10,1788,2000-09-01,2003-06-30,22.0
5262,10,1772,2000-09-01,2003-06-30,22.0
683,4,245,2006-03-07,2006-03-21,24.0
684,4,246,2004-06-01,2004-06-06,19.0
685,12,246,2004-06-07,2004-06-30,24.0
686,12,247,2006-03-13,2006-04-19,12.0
688,12,247,2006-04-14,2006-06-30,12.0
687,12,247,2006-04-20,2006-06-30,1.0
689,12,248,2003-10-24,2004-06-30,6.0
690,4,248,2003-10-24,2004-06-30,1.0
691,12,249,2003-10-24,2004-06-30,19.0
692,9,249,2007-09-21,2007-09-21,24.0
693,12,250,2006-03-22,2006-03-31,17.0
694,12,251,2004-10-25,2005-02-02,6.0
695,12,252,2004-10-25,2005-02-02,20.0
696,12,252,2006-01-16,2006-02-10,24.0
697,12,252,2006-02-13,2006-02-16,16.0
698,12,252,2006-02-17,2006-02-17,24.0
699,12,252,2006-02-18,2006-02-23,16.0
700,12,252,2006-02-24,2006-02-24,24.0
701,12,252,2006-11-28,2007-03-30,24.0
702,12,252,2007-05-02,2007-06-29,24.0
704,12,254,2004-09-08,2005-06-30,8.0
703,12,253,2003-10-01,2004-06-30,8.0
705,4,255,2000-01-10,2000-02-03,24.0
706,12,256,2005-11-07,2006-02-17,24.0
707,12,256,2006-10-16,2006-11-27,24.0
708,12,257,2005-09-19,2005-12-23,24.0
709,4,258,2004-11-30,2004-12-24,24.0
710,4,258,2005-01-10,2005-06-30,8.0
711,4,259,2005-09-01,2006-06-30,4.0
712,12,259,2005-09-01,2006-06-30,5.0
713,10,260,2006-09-01,2006-10-31,22.0
714,12,261,2000-09-01,2001-06-30,24.0
717,4,262,2005-09-01,2006-08-31,5.0
718,12,262,2005-09-01,2006-08-31,7.0
715,12,262,2006-09-01,2007-08-31,13.0
716,4,262,2006-09-01,2007-08-31,5.0
720,12,262,2007-09-01,2008-08-31,13.0
719,4,262,2007-09-01,2008-08-31,5.0
731,4,264,2003-09-01,2004-06-30,3.0
732,12,264,2004-09-01,2005-06-30,6.0
721,12,263,2001-09-01,2002-06-30,24.0
722,12,263,2002-09-01,2002-09-26,3.0
723,12,263,2002-09-27,2003-06-30,24.0
724,12,263,2003-09-01,2004-06-30,22.0
725,12,263,2004-09-01,2005-06-30,20.0
726,12,263,2005-09-01,2005-10-09,18.0
727,12,263,2005-10-10,2006-04-19,19.0
728,12,263,2006-04-20,2006-06-30,24.0
729,12,263,2006-09-01,2007-06-30,24.0
730,12,263,2007-09-01,2008-06-30,24.0
733,5,265,2001-09-01,2002-06-30,6.0
734,8,266,2005-04-11,2005-04-15,24.0
735,8,267,2004-03-18,2004-06-30,24.0
736,8,268,2002-09-01,2003-06-30,1.0
737,8,269,2001-09-01,2002-06-30,24.0
738,9,271,2008-04-17,2008-04-17,12.0
739,7,271,2008-10-14,2008-10-14,24.0
740,8,271,2008-11-06,2008-11-06,12.0
741,8,271,2008-11-21,2008-11-21,24.0
742,9,271,2012-01-12,2012-01-12,24.0
743,9,271,2012-01-19,2012-01-19,24.0
744,9,272,2011-11-16,2011-11-16,12.0
745,8,274,2003-10-09,2003-10-24,12.0
746,8,275,2004-03-15,2004-04-02,24.0
747,10,276,2015-09-25,2016-06-30,11.0
748,10,276,2015-09-25,2016-02-05,11.0
749,10,276,2016-02-21,2016-03-02,11.0
750,10,276,2016-03-08,2016-03-08,11.0
751,10,276,2016-04-11,2016-06-30,11.0
752,10,276,2016-09-01,2017-06-30,2.0
5024,10,276,2016-09-01,2017-06-30,5.0
5355,10,276,2016-09-01,2017-06-30,15.0
753,8,277,2005-02-01,2005-06-30,19.0
754,3,277,2009-06-04,2009-06-30,24.0
755,8,278,2004-03-18,2004-03-18,24.0
756,8,279,2004-12-02,2004-12-14,22.0
757,8,279,2006-10-16,2006-12-01,24.0
758,8,279,2006-12-02,2007-03-30,24.0
759,8,279,2007-03-31,2007-06-30,24.0
760,8,280,2004-12-02,2004-12-14,2.0
761,8,281,2002-11-12,2003-04-09,24.0
762,8,281,2003-04-22,2003-05-30,23.0
763,8,282,2006-04-22,2006-05-30,1.0
764,8,283,2004-03-18,2004-03-18,24.0
5177,2,1688,2000-09-01,2003-06-30,24.0
765,8,285,2001-12-11,2001-12-21,12.0
767,8,287,2004-09-01,2005-08-31,3.0
766,8,286,2004-09-01,2005-06-30,10.0
768,8,288,2002-01-28,2002-03-29,12.0
769,9,288,2010-05-20,2010-06-17,24.0
6511,3,288,2018-12-11,2018-12-21,18.0
6512,3,288,2018-12-13,2018-12-13,12.0
6513,3,288,2018-12-17,2018-12-17,12.0
6514,3,288,2018-12-22,2019-03-01,18.0
6808,3,2130,2019-01-14,2019-02-01,4.0
6809,3,2130,2019-02-02,2019-03-01,4.0
6523,3,2086,2018-12-11,2018-12-21,2.0
6524,3,2086,2018-12-11,2018-12-21,1.0
6525,3,2086,2018-12-22,2019-03-01,2.0
6526,3,2086,2018-12-22,2019-03-01,1.0
770,8,289,2002-09-01,2002-09-25,12.0
771,12,290,2003-02-17,2003-05-02,24.0
772,12,290,2003-05-03,2003-06-30,12.0
773,4,290,2003-10-06,2004-04-02,24.0
774,4,291,2003-09-01,2004-06-30,10.0
775,4,291,2004-09-01,2005-06-30,10.0
776,4,291,2005-09-01,2006-06-30,10.0
777,4,291,2006-09-01,2007-06-30,5.0
778,4,291,2007-09-01,2008-06-30,4.0
779,4,291,2010-09-01,2011-06-30,6.0
780,4,291,2011-09-01,2012-06-30,5.0
781,12,291,2012-09-01,2013-06-30,5.0
782,4,291,2014-09-01,2015-06-30,5.0
783,11,292,2004-09-01,2005-06-30,16.0
784,11,292,2005-09-01,2006-06-30,16.0
785,11,293,2006-05-12,2006-06-13,12.0
786,11,294,2005-11-15,2005-12-16,13.0
787,11,295,2000-09-01,2001-06-30,13.0
788,11,295,2001-09-01,2002-06-30,2.0
789,11,295,2002-09-01,2003-06-30,3.0
790,11,295,2003-09-01,2004-06-30,19.0
791,11,295,2004-09-01,2005-06-30,20.0
792,11,295,2005-09-01,2006-06-30,18.0
793,11,295,2006-09-01,2007-06-30,18.0
794,11,296,2000-09-19,2000-09-29,16.0
795,11,296,2001-03-19,2001-06-24,24.0
796,11,296,2001-09-03,2001-10-12,16.0
797,11,296,2001-10-15,2001-11-12,11.0
799,11,296,2001-11-13,2001-12-12,11.0
798,11,296,2001-12-13,2002-01-10,11.0
800,11,296,2002-10-25,2003-06-30,7.0
801,11,296,2003-09-01,2004-06-30,12.0
802,11,296,2003-11-03,2004-06-30,15.0
803,11,296,2004-09-01,2004-10-29,14.0
804,11,296,2004-10-23,2004-11-07,4.0
805,11,296,2004-11-08,2004-12-24,13.0
806,11,296,2004-12-25,2005-06-30,4.0
807,11,296,2005-09-01,2006-06-30,9.0
808,9,297,2005-01-10,2005-06-30,20.0
809,11,298,2006-05-16,2006-05-30,13.0
810,11,299,2006-01-09,2006-06-30,22.0
814,12,301,2006-06-06,2006-06-06,24.0
815,12,301,2006-06-12,2006-06-12,24.0
811,11,300,2006-06-13,2006-06-13,22.0
812,11,300,2006-06-14,2006-06-14,22.0
813,11,300,2006-06-15,2006-06-16,22.0
816,11,302,2005-10-18,2005-11-25,22.0
817,11,302,2005-11-28,2005-12-06,22.0
5326,11,1835,2000-09-01,2003-06-30,22.0
818,11,303,2004-10-06,2005-06-30,22.0
819,11,303,2005-09-01,2006-06-30,22.0
820,11,303,2006-09-01,2007-06-30,22.0
823,11,305,2006-01-09,2006-06-30,7.0
821,11,304,2001-09-04,2001-12-21,22.0
822,11,304,2006-01-16,2006-06-30,15.0
5327,11,1836,2000-09-01,2003-06-30,22.0
824,11,306,2005-12-01,2005-12-23,22.0
825,11,306,2016-09-01,2017-06-30,6.0
5649,11,306,2017-09-01,2018-06-30,10.0
826,11,307,2004-09-01,2005-06-30,22.0
827,11,307,2005-09-01,2006-06-30,16.0
828,11,307,2006-09-01,2007-06-30,22.0
829,11,308,2006-05-11,2006-06-16,10.0
830,11,309,2004-11-08,2004-12-24,22.0
831,11,309,2005-10-17,2005-12-23,22.0
5325,11,1834,2000-09-01,2003-06-30,22.0
832,11,310,2001-09-01,2002-06-30,9.0
833,11,310,2002-09-01,2003-06-30,9.0
834,11,310,2003-09-01,2004-06-30,17.0
835,11,310,2004-09-01,2005-06-30,11.0
836,11,310,2005-09-01,2006-06-30,4.0
837,4,311,2006-06-02,2006-06-02,24.0
838,4,311,2006-06-06,2006-06-06,24.0
839,4,311,2006-06-08,2006-06-09,24.0
840,4,311,2006-06-12,2006-06-13,24.0
841,4,311,2006-06-19,2006-06-20,24.0
842,12,312,2006-06-22,2006-06-22,24.0
843,12,312,2006-06-23,2006-06-23,24.0
844,12,313,2006-06-01,2006-06-16,12.0
845,12,313,2006-06-19,2006-06-20,24.0
846,12,313,2006-06-22,2006-06-23,24.0
847,1,314,2006-05-02,2006-05-24,24.0
848,2,315,2006-09-01,2007-06-30,8.0
849,2,316,2006-09-01,2007-01-31,17.0
853,3,318,2016-01-09,2016-03-06,18.0
854,3,318,2016-03-07,2016-06-30,18.0
850,3,317,2006-05-16,2006-05-31,16.0
851,3,317,2008-03-04,2008-03-04,24.0
852,3,317,2016-09-01,2017-06-30,12.0
5528,3,317,2017-09-01,2018-06-30,12.0
6316,3,317,2018-09-01,2019-06-30,12.0
7354,3,317,2019-09-01,2020-06-30,12.0
7355,3,2267,2019-09-01,2020-06-30,12.0
855,3,319,2006-05-04,2006-05-04,24.0
5249,3,1758,2000-09-01,2003-06-30,36.0
4990,3,1568,2016-09-01,2017-06-30,1.0
5534,3,1568,2017-09-01,2018-06-30,1.0
856,3,320,2006-09-01,2007-06-30,4.0
5234,3,1743,2000-09-01,2003-06-30,24.0
5864,3,1971,2017-09-01,2017-12-31,1.0
857,3,321,2006-09-01,2007-08-31,2.0
5241,3,1750,2000-09-01,2003-06-30,24.0
858,3,322,2015-09-01,2016-06-30,6.0
876,12,325,2010-09-01,2011-06-30,4.0
859,12,323,2006-09-01,2006-09-24,13.0
861,1,323,2006-09-01,2007-04-18,7.0
860,12,323,2006-09-25,2007-06-30,16.0
862,1,323,2007-04-19,2007-06-30,7.0
864,12,323,2007-09-01,2007-12-03,1.0
863,12,323,2007-09-01,2007-09-03,15.0
865,12,323,2007-09-03,2007-09-03,2.0
866,12,323,2007-09-04,2007-12-03,17.0
867,12,323,2007-12-04,2008-06-30,18.0
868,12,323,2008-09-01,2009-06-30,12.0
869,12,323,2008-10-17,2009-06-30,2.0
870,12,323,2010-09-01,2011-06-30,20.0
871,12,323,2011-09-01,2012-06-30,12.0
872,5,323,2012-09-01,2013-06-30,12.0
873,5,323,2013-02-08,2013-02-08,12.0
874,12,324,2007-09-01,2008-06-30,9.0
875,12,324,2008-09-01,2009-06-30,15.0
877,12,326,2006-09-15,2006-09-15,24.0
878,4,327,2006-09-19,2006-12-04,4.0
879,4,327,2006-09-19,2007-06-30,2.0
880,4,327,2006-09-25,2006-12-04,1.0
881,4,327,2006-12-05,2007-01-24,7.0
882,4,327,2007-01-25,2007-06-30,6.0
883,4,327,2007-03-19,2007-06-18,13.0
884,4,327,2007-06-19,2007-06-29,13.0
885,4,327,2007-09-01,2007-11-30,12.0
886,4,327,2007-09-18,2007-09-21,12.0
887,4,327,2007-11-12,2007-11-12,12.0
888,9,327,2012-11-22,2012-12-21,12.0
889,9,327,2012-12-22,2013-02-08,12.0
902,10,330,2010-09-01,2010-11-30,4.0
890,12,328,2008-01-09,2008-01-11,24.0
891,10,329,2009-10-06,2009-12-06,22.0
892,10,329,2009-12-07,2009-12-18,17.0
893,10,329,2009-12-14,2009-12-18,2.0
894,10,329,2010-01-04,2010-06-30,21.0
898,10,329,2010-09-01,2011-06-30,6.0
901,10,329,2010-09-01,2011-06-30,11.0
895,10,329,2010-09-03,2010-09-03,5.0
896,10,329,2010-10-03,2010-10-03,5.0
897,10,329,2010-11-03,2010-11-03,5.0
900,10,329,2010-12-01,2011-06-30,2.0
899,10,329,2010-12-03,2010-12-03,3.0
903,9,331,2006-09-22,2006-09-22,12.0
904,9,331,2006-10-10,2006-10-10,12.0
905,9,331,2006-11-07,2006-11-07,12.0
906,9,331,2006-11-14,2006-11-14,12.0
907,9,331,2006-11-21,2006-11-21,12.0
908,9,331,2006-11-23,2006-11-23,12.0
909,9,331,2006-12-04,2006-12-04,12.0
965,1,333,2006-10-09,2006-10-09,24.0
957,2,333,2006-11-16,2006-11-16,24.0
958,2,333,2006-11-24,2006-11-24,24.0
959,2,333,2006-11-27,2006-11-27,24.0
966,1,333,2006-11-30,2006-11-30,24.0
960,2,333,2007-01-22,2007-01-23,24.0
961,2,333,2007-01-30,2007-01-31,24.0
962,2,333,2007-02-06,2007-02-06,24.0
967,1,333,2007-02-26,2007-02-26,24.0
963,2,333,2007-02-27,2007-02-27,24.0
968,1,333,2007-03-08,2007-03-08,24.0
969,1,333,2007-03-15,2007-03-15,12.0
964,2,333,2007-03-19,2007-03-19,24.0
970,2,333,2007-05-09,2007-05-10,24.0
971,2,333,2007-11-15,2007-11-15,24.0
972,2,333,2007-12-07,2007-12-07,24.0
973,2,333,2008-01-29,2008-01-29,24.0
974,2,333,2008-02-14,2008-02-15,24.0
919,9,332,2006-10-13,2006-10-13,12.0
923,1,332,2006-10-17,2006-10-17,24.0
910,9,332,2006-10-19,2006-10-19,12.0
920,9,332,2006-10-24,2006-10-24,12.0
924,1,332,2006-11-13,2006-11-13,24.0
925,1,332,2006-11-21,2006-11-21,24.0
921,9,332,2006-11-23,2006-11-23,12.0
943,2,332,2006-11-24,2006-11-24,24.0
911,2,332,2006-12-01,2006-12-01,24.0
926,1,332,2006-12-13,2006-12-13,12.0
927,1,332,2006-12-19,2006-12-19,24.0
912,2,332,2007-01-09,2007-01-09,24.0
913,2,332,2007-01-11,2007-01-11,24.0
928,1,332,2007-01-15,2007-01-15,12.0
914,2,332,2007-01-16,2007-01-16,24.0
929,1,332,2007-01-24,2007-01-24,12.0
922,9,332,2007-02-01,2007-02-01,24.0
915,2,332,2007-02-08,2007-02-08,24.0
951,2,332,2007-02-12,2007-02-12,24.0
930,1,332,2007-02-13,2007-02-13,24.0
931,1,332,2007-02-15,2007-02-15,24.0
916,2,332,2007-03-09,2007-03-09,24.0
917,2,332,2007-03-12,2007-03-12,24.0
932,1,332,2007-03-13,2007-03-13,24.0
933,1,332,2007-03-16,2007-03-16,12.0
918,2,332,2007-04-26,2007-04-26,24.0
944,2,332,2007-05-22,2007-05-22,24.0
945,2,332,2007-05-24,2007-05-24,24.0
946,2,332,2007-05-29,2007-05-29,24.0
934,1,332,2007-06-05,2007-06-05,24.0
935,1,332,2007-06-19,2007-06-19,24.0
936,1,332,2007-06-21,2007-06-21,24.0
947,2,332,2007-09-11,2007-09-11,24.0
948,2,332,2007-09-13,2007-09-13,24.0
949,2,332,2007-09-18,2007-09-18,24.0
950,2,332,2007-09-20,2007-09-20,24.0
937,1,332,2007-09-27,2007-09-28,24.0
938,1,332,2007-10-08,2007-10-08,24.0
939,1,332,2007-10-10,2007-10-10,12.0
940,1,332,2007-10-15,2007-10-15,24.0
941,1,332,2007-10-18,2007-10-18,24.0
942,1,332,2007-11-05,2007-11-05,24.0
955,1,332,2008-01-10,2008-01-10,24.0
956,1,332,2008-01-28,2008-01-28,12.0
952,2,332,2008-01-30,2008-01-31,24.0
953,2,332,2008-02-25,2008-02-29,24.0
954,2,332,2008-05-13,2008-05-13,24.0
975,10,334,2008-09-01,2008-09-25,14.0
976,8,335,2006-10-18,2006-10-19,24.0
977,8,336,2006-10-12,2006-10-12,24.0
978,8,336,2006-10-18,2006-10-20,24.0
979,9,336,2009-01-19,2009-01-24,24.0
980,8,337,2006-09-28,2006-10-27,19.0
981,8,337,2006-10-23,2006-10-23,5.0
983,8,337,2007-01-29,2007-05-12,24.0
982,8,337,2007-05-13,2007-06-30,24.0
984,8,337,2008-01-07,2008-01-18,24.0
985,8,337,2008-01-19,2008-01-27,24.0
986,8,337,2008-02-20,2008-02-21,24.0
987,8,337,2008-04-08,2008-04-15,24.0
988,8,338,2008-02-20,2008-02-21,24.0
989,2,339,2006-09-01,2007-06-30,8.0
992,3,340,2006-10-19,2007-06-30,9.0
991,1,340,2006-10-19,2007-04-17,9.0
990,2,340,2006-10-23,2007-05-30,10.0
994,1,340,2007-04-18,2007-06-30,9.0
993,2,340,2007-06-01,2007-06-30,10.0
995,1,340,2007-09-01,2007-10-31,9.0
996,3,340,2007-09-01,2007-10-31,9.0
997,11,341,2005-11-09,2005-11-25,15.0
998,11,342,2006-09-01,2007-01-31,22.0
999,10,343,2007-01-08,2007-06-30,19.0
1000,10,344,2006-10-16,2006-10-27,10.0
1002,10,346,2007-01-16,2007-01-18,6.0
1001,10,345,2007-01-16,2007-01-18,11.0
1003,10,347,2007-01-08,2007-01-14,6.0
5271,10,1781,2000-09-01,2003-06-30,22.0
1004,10,348,2006-09-01,2007-06-30,22.0
1005,10,348,2007-09-01,2008-06-30,10.0
1006,10,348,2008-09-01,2009-06-30,9.0
1012,10,350,2008-09-01,2009-06-30,6.0
1007,10,349,2007-01-15,2007-02-16,22.0
1008,10,349,2007-02-27,2007-03-09,15.0
1009,10,349,2007-09-01,2008-02-29,11.0
1010,10,349,2007-09-01,2008-06-30,11.0
1011,10,349,2008-09-01,2009-06-30,16.0
1013,10,351,2006-09-01,2006-10-18,8.0
1014,10,351,2006-10-19,2007-06-30,6.0
1015,10,351,2007-09-01,2007-12-21,8.0
1016,10,352,2007-01-22,2007-03-18,5.0
1017,10,352,2007-03-19,2007-06-30,5.0
1018,10,352,2007-09-01,2008-06-30,8.0
1019,10,352,2008-09-01,2009-06-30,10.0
1020,10,352,2009-09-01,2010-06-30,9.0
1021,10,352,2010-09-01,2011-06-30,6.0
1022,10,352,2011-09-01,2012-06-30,1.0
1023,10,352,2012-09-01,2013-06-30,1.0
1024,10,353,2001-12-10,2001-12-21,14.0
1025,10,353,2002-11-25,2003-06-02,2.0
1026,10,353,2006-10-23,2007-06-30,9.0
1027,10,354,2006-10-19,2007-06-30,15.0
1028,10,354,2006-11-21,2007-06-30,5.0
1029,10,354,2007-09-01,2008-06-30,13.0
1030,10,355,2006-10-23,2006-11-05,4.0
1031,10,355,2006-11-06,2007-06-30,2.0
1035,1,357,2016-02-18,2016-03-25,20.0
1036,1,357,2016-03-26,2016-04-22,16.0
1032,10,356,2006-10-23,2007-06-30,8.0
1033,10,356,2006-11-06,2007-06-30,2.0
1034,10,356,2007-09-01,2008-06-30,11.0
1037,10,358,2007-01-22,2007-02-15,6.0
1038,10,359,2007-01-22,2007-02-15,11.0
1039,10,359,2007-02-26,2007-03-30,3.0
1040,10,360,2006-11-15,2007-01-19,3.0
1050,10,363,2010-09-01,2011-08-31,2.0
1041,10,361,2006-09-14,2006-10-01,4.0
1042,10,361,2006-10-02,2007-06-30,5.0
1043,10,361,2007-11-30,2008-06-30,3.0
1044,10,361,2008-09-01,2009-06-30,5.0
1045,10,361,2009-09-01,2010-06-30,24.0
1046,10,361,2010-09-01,2011-06-30,1.0
1047,10,362,2007-11-05,2008-06-30,1.0
1048,10,362,2008-09-01,2009-06-30,1.0
1049,10,362,2010-09-01,2011-06-30,1.0
1051,10,364,2006-10-16,2006-10-26,22.0
1052,10,364,2006-10-27,2007-06-30,18.0
1053,10,364,2007-04-16,2007-06-30,3.0
1054,10,364,2007-09-01,2008-06-30,14.0
1058,3,367,2009-09-01,2010-06-30,1.0
1059,3,367,2009-09-01,2010-06-30,1.0
1060,3,368,2009-09-01,2010-06-30,6.0
1061,3,368,2010-09-01,2011-06-30,4.0
5233,3,1742,2000-09-01,2003-06-30,24.0
1055,10,365,2006-11-09,2006-12-01,4.0
1056,10,365,2007-01-15,2007-03-30,4.0
1057,10,366,2007-09-01,2007-11-09,6.0
1062,3,369,2014-09-01,2015-06-30,21.0
1063,3,369,2015-09-01,2016-06-30,18.0
1064,3,369,2016-09-01,2017-06-30,12.0
5533,3,369,2017-09-01,2018-06-30,9.0
6530,3,369,2018-09-01,2018-09-30,9.0
1065,10,370,2007-02-26,2007-05-27,18.0
1066,10,370,2007-02-26,2007-06-30,1.0
1067,10,370,2007-05-28,2007-06-30,18.0
1068,10,370,2013-05-02,2013-06-30,9.0
1069,10,371,2006-09-13,2006-10-20,14.0
1070,10,372,2006-12-11,2006-12-22,6.0
1071,10,373,2006-09-01,2007-06-30,10.0
